tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_weighted,precision_macro,recall_micro,recall_weighted,recall_macro,f1_weighted,f1_macro,matthew
436,106,26,32,0.1,0.5,0.78,0.8749118514335905,0.5878035008469791,0.78,0.78,0.6780760911057386,0.8161330189446296,0.5975282543296203,0.25008561906858584
443,109,19,29,0.1,0.5,0.7866666666666666,0.8989760963674007,0.5845096932053454,0.7866666666666666,0.7866666666666666,0.7033514492753623,0.8288121142711714,0.5927976076859451,0.26218442815028675
434,104,28,34,0.1,0.5,0.78,0.8677821695213,0.5928853754940712,0.78,0.78,0.67753927329416,0.81344,0.6040000000000001,0.25683303576349026
432,120,30,18,0.1,0.5,0.75,0.870694522868436,0.5327498588368154,0.75,0.75,0.5788043478260869,0.799389196411529,0.522809696506967,0.10160376502928709
436,106,26,32,0.1,0.5,0.78,0.8749118514335905,0.5878035008469791,0.78,0.78,0.6780760911057386,0.8161330189446296,0.5975282543296203,0.25008561906858584
432,104,30,34,0.1,0.5,0.7766666666666666,0.8616048685613902,0.590720873329569,0.7766666666666666,0.7766666666666666,0.6686100746268657,0.8092943643061701,0.6011825631460942,0.24735766187699182
442,108,20,30,0.1,0.5,0.7866666666666666,0.8951000690131123,0.5870506305288914,0.7866666666666666,0.7866666666666666,0.7018181818181818,0.8273203823620104,0.5963333613657388,0.2650916820986066
430,110,32,28,0.1,0.5,0.7633333333333333,0.8579521927348014,0.5668172407302843,0.7633333333333333,0.7633333333333333,0.6314814814814815,0.8007379181031875,0.5705558579810076,0.18745911340580435
425,111,37,27,0.1,0.5,0.7533333333333333,0.8426588870067132,0.5577827969132317,0.7533333333333333,0.7533333333333333,0.607392723880597,0.7893698949053222,0.5595150697434472,0.15754938214986824
428,106,34,32,0.1,0.5,0.7666666666666667,0.8500094108789762,0.5791454921889705,0.7666666666666667,0.7666666666666667,0.6431733060946544,0.7994094023151429,0.5865816206000471,0.2128992417007026
425,103,37,35,0.1,0.5,0.7666666666666667,0.8399585921325051,0.5867683041596086,0.7666666666666667,0.7666666666666667,0.6455176767676768,0.7955555555555556,0.5959595959595959,0.22473381622156802
436,104,26,34,0.1,0.5,0.7833333333333333,0.8739883305100697,0.5950498776585733,0.7833333333333333,0.7833333333333334,0.6870370370370371,0.817576967277566,0.6068469122361337,0.2666671894927639
430,108,32,30,0.1,0.5,0.7666666666666667,0.8570236526758267,0.5740636175418784,0.7666666666666667,0.7666666666666667,0.6415637366590718,0.8021333333333334,0.58,0.20478986742235747
437,91,25,47,0.1,0.5,0.8066666666666666,0.8732505175983437,0.6432335780161867,0.8066666666666666,0.8066666666666666,0.7402146464646464,0.8306031746031746,0.6652236652236653,0.3709814189687923
420,102,42,36,0.1,0.5,0.76,0.8248221343873516,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626016,0.5934959349593496,0.21267963804987125
434,116,28,22,0.1,0.5,0.76,0.8743961352657006,0.549407114624506,0.76,0.76,0.6145454545454545,0.8057354301572618,0.5458750315364561,0.15045744119110105
411,107,51,31,0.1,0.5,0.7366666666666667,0.7987307861220905,0.557124035384905,0.7366666666666667,0.7366666666666667,0.5857425369620491,0.7626580086580087,0.5602968460111317,0.13997085004259446
437,117,25,21,0.1,0.5,0.7633333333333333,0.885036075036075,0.549030679465462,0.7633333333333333,0.7633333333333333,0.6226652016951812,0.8117847769028872,0.5442485450188291,0.15510458646839156
443,105,19,33,0.1,0.5,0.7933333333333333,0.8964966434531653,0.5990024468285338,0.7933333333333333,0.7933333333333333,0.7215047725996631,0.8313065832899079,0.6122980719124544,0.29617234490454786
431,101,31,37,0.1,0.5,0.78,0.8575581906016689,0.6005081874647092,0.78,0.78,0.6771340114993365,0.8096321619034595,0.6132132601433846,0.266858902299708
427,109,35,29,0.1,0.5,0.76,0.8480720245937636,0.567193675889328,0.76,0.76,0.624883395522388,0.7950626004484216,0.5714200678584892,0.18320889064333212
440,112,22,26,0.1,0.5,0.7766666666666666,0.8912629399585922,0.5703933747412008,0.7766666666666666,0.7766666666666666,0.6693840579710144,0.8207876821276325,0.5737099955462238,0.21838970184455958
426,106,36,32,0.1,0.5,0.7633333333333333,0.8438559508124726,0.5769809900244682,0.7633333333333333,0.7633333333333333,0.6356700574966829,0.795210355987055,0.5839112343966713,0.20439193078760406
436,96,26,42,0.1,0.5,0.7966666666666666,0.8712604303908652,0.6240353849049501,0.7966666666666666,0.7966666666666666,0.7185979655019903,0.8240539678198642,0.6425152858900979,0.32932587381181194
444,108,18,30,0.1,0.5,0.79,0.9015471485036702,0.5892151326933935,0.79,0.79,0.7146739130434783,0.8314869249856843,0.5991601450658522,0.27678267025219583
433,111,29,27,0.1,0.5,0.7666666666666667,0.868015559319907,0.5664408055712403,0.7666666666666667,0.7666666666666667,0.6390493697478992,0.8064697724307078,0.5695927527617799,0.1922347745879884
436,104,26,34,0.1,0.5,0.7833333333333333,0.8739883305100697,0.5950498776585733,0.7833333333333333,0.7833333333333334,0.6870370370370371,0.817576967277566,0.6068469122361337,0.2666671894927639
430,106,32,32,0.1,0.5,0.77,0.8561917309743396,0.5813099943534726,0.77,0.77,0.6511194029850746,0.8036016587630708,0.5892775650310522,0.22169815338352794
426,118,36,20,0.1,0.5,0.7433333333333333,0.8495438860656251,0.533502729154903,0.7433333333333333,0.7433333333333333,0.5701155462184874,0.7871167496737786,0.5265520280379579,0.09693424894238509
433,113,29,25,0.1,0.5,0.7633333333333333,0.8691831357048748,0.5591944287596461,0.7633333333333333,0.7633333333333333,0.628001628001628,0.8052430555555554,0.5597718253968254,0.17409173730951275
439,101,23,37,0.1,0.5,0.7933333333333333,0.8820063993977036,0.6091661961227178,0.7933333333333333,0.7933333333333333,0.7148148148148148,0.8259964918647552,0.6249924393636969,0.30627122753624375
432,104,30,34,0.1,0.5,0.7766666666666666,0.8616048685613902,0.590720873329569,0.7766666666666666,0.7766666666666666,0.6686100746268657,0.8092943643061701,0.6011825631460942,0.24735766187699182
436,118,26,20,0.1,0.5,0.76,0.8824819624819624,0.5443252399774139,0.76,0.76,0.6108931094019777,0.8091338582677166,0.5378295104416295,0.14021930945606992
422,106,40,32,0.1,0.5,0.7566666666666667,0.8316356107660456,0.5726519856954639,0.7566666666666667,0.7566666666666667,0.6218434343434343,0.7867936507936508,0.5786435786435786,0.18817191553476192
432,102,30,36,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
432,108,30,30,0.1,0.5,0.77,0.8632975719932242,0.5762281197063805,0.77,0.77,0.65,0.806350934494647,0.5826528760660497,0.21386180543479089
433,101,29,37,0.1,0.5,0.7833333333333333,0.8636269527573874,0.6026726896292114,0.7833333333333333,0.7833333333333333,0.6857337419135172,0.8137373021497756,0.616111504842901,0.27618676896012667
430,110,32,28,0.1,0.5,0.7633333333333333,0.8579521927348014,0.5668172407302843,0.7633333333333333,0.7633333333333333,0.6314814814814815,0.8007379181031875,0.5705558579810076,0.18745911340580435
441,115,21,23,0.1,0.5,0.7733333333333333,0.8967676767676769,0.5606060606060607,0.7733333333333333,0.7733333333333333,0.657946370176586,0.8214031678864686,0.5595759839374771,0.19567838187627629
436,108,26,30,0.1,0.5,0.7766666666666666,0.8759319907145994,0.580557124035385,0.7766666666666666,0.7766666666666666,0.66859243697479,0.8147639250408204,0.5880387776434179,0.23307785700753267
429,93,33,45,0.1,0.5,0.79,0.850248447204969,0.6273291925465838,0.79,0.79,0.6993810786914235,0.8127642276422765,0.6443089430894309,0.3186661686395081
417,97,45,41,0.1,0.5,0.7633333333333333,0.8158096492879101,0.5998494259363825,0.7633333333333333,0.7633333333333333,0.6440141163695593,0.7844989266198282,0.6102898126463701,0.2398309975481558
432,114,30,24,0.1,0.5,0.76,0.8665612648221344,0.554488989271598,0.76,0.76,0.6178266178266179,0.8025000000000001,0.5535714285714286,0.1602529664582001
439,121,23,17,0.1,0.5,0.76,0.8950812472551603,0.5367024280067758,0.76,0.76,0.6044642857142857,0.8145605664152686,0.52505552013017,0.12384010538929355
429,105,33,33,0.1,0.5,0.77,0.8527329192546584,0.5838509316770186,0.77,0.77,0.651685393258427,0.8022749822820695,0.592487597448618,0.22555674715258742
446,116,16,22,0.1,0.5,0.78,0.914324612585482,0.5623941276115189,0.78,0.78,0.6862708372354374,0.8317578125000001,0.560546875,0.21561267484795363
430,112,32,26,0.1,0.5,0.76,0.8589773511512641,0.55957086391869,0.76,0.76,0.6208168978241506,0.799417838848687,0.5609399138141312,0.16967223673141996
432,112,30,26,0.1,0.5,0.7633333333333333,0.8653767488550096,0.5617353660831922,0.7633333333333333,0.7633333333333333,0.6292016806722689,0.8037050548940037,0.5634440778012338,0.17862041378147364
426,106,36,32,0.1,0.5,0.7633333333333333,0.8438559508124726,0.5769809900244682,0.7633333333333333,0.7633333333333333,0.6356700574966829,0.795210355987055,0.5839112343966713,0.20439193078760406
438,110,24,28,0.1,0.5,0.7766666666666666,0.8834719869502478,0.5754752493882929,0.7766666666666666,0.7766666666666666,0.6688658057271195,0.8177022754907071,0.5810317873892652,0.2257891830926306
422,112,40,26,0.1,0.5,0.7466666666666667,0.8336683606248824,0.5509128552606813,0.7466666666666667,0.7466666666666667,0.5921007831120191,0.7822159225135837,0.5511457595086227,0.1369542089893937
427,107,35,31,0.1,0.5,0.7633333333333333,0.8472859025032937,0.5744400527009222,0.7633333333333333,0.7633333333333333,0.6346612189308818,0.7965438223482164,0.5806756437514765,0.20024173624881778
439,109,23,29,0.1,0.5,0.78,0.8860769182508312,0.580180688876341,0.78,0.78,0.6793935991016283,0.8204231370505473,0.587285044293903,0.23986581545501406
432,110,30,28,0.1,0.5,0.7666666666666667,0.864288851245373,0.5689817428947863,0.7666666666666667,0.7666666666666667,0.63990329558468,0.8049895655473344,0.5731360273192943,0.19647669751047525
428,106,34,32,0.1,0.5,0.7666666666666667,0.8500094108789762,0.5791454921889705,0.7666666666666667,0.7666666666666667,0.6431733060946544,0.7994094023151429,0.5865816206000471,0.2128992417007026
429,121,33,17,0.1,0.5,0.7433333333333333,0.861456176673568,0.5258799171842651,0.7433333333333333,0.7433333333333333,0.56,0.7922448350292939,0.5143385753931545,0.07881104062391006
431,109,31,29,0.1,0.5,0.7666666666666667,0.8606248823640127,0.5715226802183324,0.7666666666666667,0.7666666666666667,0.6407407407407407,0.8035444262989173,0.5766043670235287,0.20066045942029762
434,112,28,26,0.1,0.5,0.7666666666666667,0.8718050065876154,0.5638998682476943,0.7666666666666667,0.7666666666666667,0.6381766381766382,0.8079861111111112,0.5659722222222223,0.18793050816082535
429,107,33,31,0.1,0.5,0.7666666666666667,0.8534851621808144,0.5766045548654244,0.7666666666666667,0.7666666666666667,0.6423740671641791,0.8007553059915211,0.5833250659735313,0.208868399136796
439,111,23,27,0.1,0.5,0.7766666666666666,0.8873360938578329,0.5729343120647469,0.7766666666666666,0.7766666666666666,0.6690909090909092,0.8192260252852297,0.5774114876797578,0.222103841758292
445,115,17,23,0.1,0.5,0.78,0.91010101010101,0.564935064935065,0.78,0.78,0.6848214285714285,0.8300138525473294,0.5646342267859891,0.21910172491951935
428,116,34,22,0.1,0.5,0.75,0.85482150699542,0.5429136081309994,0.75,0.75,0.5898109243697479,0.7926461847471871,0.5388493779590497,0.1241629705554146
430,114,32,24,0.1,0.5,0.7566666666666667,0.8600991279252148,0.5523244871070958,0.7566666666666667,0.7566666666666667,0.6095063025210083,0.7981756198205953,0.5511467278801417,0.15139169216844411
435,105,27,33,0.1,0.5,0.78,0.8713156408808583,0.5903444381705252,0.78,0.78,0.6777777777777778,0.8147704590818363,0.6007984031936128,0.25346584347827067
432,96,30,42,0.1,0.5,0.79,0.8593788819875776,0.6197063805759457,0.79,0.79,0.7007575757575758,0.8160000000000001,0.6363636363636365,0.31004491782411553
434,114,28,24,0.1,0.5,0.7633333333333333,0.8730522617479142,0.5566534914361001,0.7633333333333333,0.7633333333333333,0.6267546322290848,0.8068188292513461,0.5560187597707138,0.16948265364309678
430,98,32,40,0.1,0.5,0.7833333333333333,0.8538302277432712,0.6102955015998495,0.7833333333333333,0.7833333333333333,0.6849747474747475,0.8101587301587301,0.6248196248196248,0.2856703173662448
435,103,27,35,0.1,0.5,0.7833333333333333,0.8704717987326682,0.5975908149821194,0.7833333333333333,0.7833333333333333,0.6865331574529321,0.8162666666666667,0.61,0.2698438278487734
434,108,28,30,0.1,0.5,0.7733333333333333,0.8696003513394819,0.5783926218708828,0.7733333333333333,0.7733333333333333,0.6589896933452093,0.8105612922459822,0.5853321408244574,0.22328115828953055
429,103,33,35,0.1,0.5,0.7733333333333333,0.8520772946859904,0.5910973084886129,0.7733333333333333,0.7733333333333333,0.6605484298982751,0.8038634395368978,0.6014924498446993,0.24187211369486641
436,108,26,30,0.1,0.5,0.7766666666666666,0.8759319907145994,0.580557124035385,0.7766666666666666,0.7766666666666666,0.66859243697479,0.8147639250408204,0.5880387776434179,0.23307785700753267
440,112,22,26,0.1,0.5,0.7766666666666666,0.8912629399585922,0.5703933747412008,0.7766666666666666,0.7766666666666666,0.6693840579710144,0.8207876821276325,0.5737099955462238,0.21838970184455958
434,118,28,20,0.1,0.5,0.7566666666666667,0.875836627140975,0.5421607378129117,0.7566666666666667,0.7566666666666667,0.6014492753623188,0.8047388178405548,0.5355347712667812,0.1308002492331052
449,109,13,29,0.1,0.5,0.7966666666666666,0.9185413137587051,0.5910031996988518,0.7966666666666666,0.7966666666666666,0.7475678443420379,0.8413202614379084,0.6013071895424836,0.30019637557887174
440,124,22,14,0.1,0.5,0.7566666666666667,0.9013250517598344,0.5269151138716356,0.7566666666666667,0.7566666666666667,0.58451536643026,0.8158929891779256,0.5093096726490556,0.09538848382008089
425,115,37,23,0.1,0.5,0.7466666666666667,0.8445887445887446,0.5432900432900433,0.7466666666666667,0.7466666666666668,0.5851851851851853,0.7867053771245388,0.5403133127684026,0.12145238333333803
445,111,17,27,0.1,0.5,0.7866666666666666,0.9069163686554991,0.5794278185582533,0.7866666666666666,0.7866666666666666,0.7069980379332897,0.8319088638931468,0.5854832789999784,0.2564480656887845
421,109,41,29,0.1,0.5,0.75,0.8294591881548403,0.5607001693958216,0.75,0.75,0.6043126684636119,0.7822968362282878,0.5638182382133996,0.15914517455293975
441,115,21,23,0.1,0.5,0.7733333333333333,0.8967676767676769,0.5606060606060607,0.7733333333333333,0.7733333333333333,0.657946370176586,0.8214031678864686,0.5595759839374771,0.19567838187627629
421,103,41,35,0.1,0.5,0.76,0.8279553296944601,0.5824392998306042,0.76,0.76,0.6319807151466452,0.7872207161949535,0.5905290894959336,0.20861829016490238
414,108,48,30,0.1,0.5,0.74,0.807871259175607,0.5567476002258611,0.74,0.74,0.5888594164456233,0.7681842818428185,0.559620596205962,0.14202195099011336
420,106,42,32,0.1,0.5,0.7533333333333333,0.825568730786122,0.5704874835309618,0.7533333333333333,0.7533333333333333,0.6154557599424519,0.7825768339571716,0.5760446108013139,0.18042378975620993
430,102,32,36,0.1,0.5,0.7766666666666666,0.8548177426438296,0.595802747976661,0.7766666666666666,0.7766666666666666,0.6688412206988059,0.8067478007201787,0.607352854994042,0.2543655079972872
439,105,23,33,0.1,0.5,0.7866666666666666,0.8838484221092917,0.5946734424995295,0.7866666666666666,0.7866666666666666,0.6981355042016807,0.823058077650933,0.6064848025250559,0.27392093942707696
425,111,37,27,0.1,0.5,0.7533333333333333,0.8426588870067132,0.5577827969132317,0.7533333333333333,0.7533333333333333,0.607392723880597,0.7893698949053222,0.5595150697434472,0.15754938214986824
416,110,46,28,0.1,0.5,0.74,0.8144036639688814,0.5516657255787691,0.74,0.74,0.5846264515466036,0.770824230387289,0.5531281032770605,0.13224654282531276
428,108,34,30,0.1,0.5,0.7633333333333333,0.8507785933872891,0.5718991153773763,0.7633333333333333,0.7633333333333333,0.6336287313432836,0.7979089532199715,0.5773725669160102,0.19603864489006406
415,103,47,35,0.1,0.5,0.75,0.8101668862538427,0.5759457933370977,0.75,0.75,0.613993784725492,0.7746753246753246,0.5825602968460111,0.18608974626750205
430,108,32,30,0.1,0.5,0.7666666666666667,0.8570236526758267,0.5740636175418784,0.7666666666666667,0.7666666666666667,0.6415637366590718,0.8021333333333334,0.58,0.20478986742235747
436,114,26,24,0.1,0.5,0.7666666666666667,0.8795721187025534,0.5588179936006024,0.7666666666666667,0.7666666666666667,0.6363636363636364,0.8111316682084488,0.5584896139937767,0.17911600141797743
439,89,23,49,0.1,0.5,0.8133333333333334,0.8787991718426501,0.6526444569922831,0.8133333333333334,0.8133333333333334,0.7559974747474747,0.8364444444444444,0.6767676767676767,0.39535601942666304
439,105,23,33,0.1,0.5,0.7866666666666666,0.8838484221092917,0.5946734424995295,0.7866666666666666,0.7866666666666666,0.6981355042016807,0.823058077650933,0.6064848025250559,0.27392093942707696
446,116,16,22,0.1,0.5,0.78,0.914324612585482,0.5623941276115189,0.78,0.78,0.6862708372354374,0.8317578125000001,0.560546875,0.21561267484795363
424,120,38,18,0.1,0.5,0.7366666666666667,0.8442662651358304,0.5240918501788067,0.7366666666666667,0.7366666666666667,0.5504201680672269,0.7815873146003702,0.5142546781168658,0.06970552732935556
432,114,30,24,0.1,0.5,0.76,0.8665612648221344,0.554488989271598,0.76,0.76,0.6178266178266179,0.8025000000000001,0.5535714285714286,0.1602529664582001
443,111,19,27,0.1,0.5,0.7833333333333333,0.9003607503607504,0.5772633163937512,0.7833333333333333,0.7833333333333333,0.6932977554544029,0.8276902887139108,0.5827627524820267,0.24441624854232144
433,105,29,33,0.1,0.5,0.7766666666666666,0.8650925403099315,0.5881799360060229,0.7766666666666666,0.7766666666666666,0.6685453891353879,0.8106133333333332,0.598,0.24382224367820707
438,110,24,28,0.1,0.5,0.7766666666666666,0.8834719869502478,0.5754752493882929,0.7766666666666666,0.7766666666666666,0.6688658057271195,0.8177022754907071,0.5810317873892652,0.2257891830926306
438,108,24,30,0.1,0.5,0.78,0.8822924901185771,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333333,0.5907738095238095,0.24328559156607582
429,111,33,27,0.1,0.5,0.76,0.8552795031055901,0.562111801242236,0.76,0.76,0.6222222222222222,0.7979314099074577,0.5645073489384866,0.1742577673913111
441,109,21,29,0.1,0.5,0.7833333333333333,0.8925120772946861,0.5823451910408433,0.7833333333333333,0.7833333333333332,0.6909090909090909,0.8246222633364169,0.5900260701370784,0.2507624019851684
436,110,26,28,0.1,0.5,0.7733333333333333,0.8770487483530961,0.5733107472237907,0.7733333333333333,0.7733333333333333,0.6585266585266585,0.8134722222222223,0.5783730158730159,0.21560804986345058
425,111,37,27,0.1,0.5,0.7533333333333333,0.8426588870067132,0.5577827969132317,0.7533333333333333,0.7533333333333333,0.607392723880597,0.7893698949053222,0.5595150697434472,0.15754938214986824
428,104,34,34,0.1,0.5,0.77,0.8493368467281511,0.5863918690005647,0.77,0.77,0.6522556390977443,0.8009790783536168,0.5956320446953566,0.22937871939244564
424,120,38,18,0.1,0.5,0.7366666666666667,0.8442662651358304,0.5240918501788067,0.7366666666666667,0.7366666666666667,0.5504201680672269,0.7815873146003702,0.5142546781168658,0.06970552732935556
432,102,30,36,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
435,101,27,37,0.1,0.5,0.7866666666666666,0.8697245749419663,0.6048371917937135,0.7866666666666666,0.7866666666666666,0.6948460820895522,0.8178334226208193,0.6190400603186571,0.28584692461718764
421,117,41,21,0.1,0.5,0.7366666666666667,0.8328169897735114,0.5317146621494447,0.7366666666666667,0.7366666666666667,0.5606187792301235,0.7766933333333332,0.526,0.08769273865480873
421,109,41,29,0.1,0.5,0.75,0.8294591881548403,0.5607001693958216,0.75,0.75,0.6043126684636119,0.7822968362282878,0.5638182382133996,0.15914517455293975
429,101,33,37,0.1,0.5,0.7766666666666666,0.8515182884748103,0.5983436853002071,0.7766666666666666,0.7766666666666666,0.6690026954177898,0.8055185070306038,0.6103442928039703,0.2578398564462357
436,114,26,24,0.1,0.5,0.7666666666666667,0.8795721187025534,0.5588179936006024,0.7666666666666667,0.7666666666666667,0.6363636363636364,0.8111316682084488,0.5584896139937767,0.17911600141797743
423,101,39,37,0.1,0.5,0.7666666666666667,0.8335717422673944,0.5918501788067005,0.7666666666666667,0.7666666666666667,0.6470470068300522,0.793131251856205,0.6019032814543801,0.23243316347139809
438,120,24,18,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529411,0.5294117647058824,0.12945386620102328
434,98,28,40,0.1,0.5,0.79,0.8657795344751866,0.6146245059288538,0.79,0.79,0.7020123839009288,0.8182852454533023,0.6307944755914126,0.30433908520697034
447,107,15,31,0.1,0.5,0.7966666666666666,0.9105772005772007,0.5960850743459439,0.7966666666666666,0.7966666666666666,0.7403861246272171,0.8382939632545932,0.608438890790825,0.303957356591608
428,112,34,26,0.1,0.5,0.7566666666666667,0.8526068134763787,0.5574063617541879,0.7566666666666667,0.7566666666666667,0.6129629629629629,0.7951249017117281,0.5584588398959657,0.16105642137681783
432,102,30,36,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
435,101,27,37,0.1,0.5,0.7866666666666666,0.8697245749419663,0.6048371917937135,0.7866666666666666,0.7866666666666666,0.6948460820895522,0.8178334226208193,0.6190400603186571,0.28584692461718764
433,99,29,39,0.1,0.5,0.7866666666666666,0.8630390865173473,0.6099190664408055,0.7866666666666666,0.7866666666666666,0.6937195931003981,0.8154008842700214,0.6249340704420698,0.2918456909045496
422,108,40,30,0.1,0.5,0.7533333333333333,0.8322165756948366,0.5654056088838698,0.7533333333333333,0.7533333333333333,0.6123989218328841,0.7851995450785774,0.5696339950372209,0.17148200978960174
424,110,38,28,0.1,0.5,0.7533333333333333,0.839115377376247,0.5603237342367777,0.7533333333333333,0.7533333333333333,0.6091249574395642,0.7879470824474368,0.5629577132057643,0.16226921989316334
428,116,34,22,0.1,0.5,0.75,0.85482150699542,0.5429136081309994,0.75,0.75,0.5898109243697479,0.7926461847471871,0.5388493779590497,0.1241629705554146
445,101,17,37,0.1,0.5,0.8033333333333333,0.9006455862977603,0.6156597026162244,0.8033333333333333,0.8033333333333333,0.7501017501017502,0.8381597222222222,0.6341765873015873,0.3401569875252642
426,112,36,26,0.1,0.5,0.7533333333333333,0.8462651358303532,0.5552418595896856,0.7533333333333333,0.7533333333333333,0.6055882000239837,0.7908266666666667,0.556,0.1527466990812247
428,104,34,34,0.1,0.5,0.77,0.8493368467281511,0.5863918690005647,0.77,0.77,0.6522556390977443,0.8009790783536168,0.5956320446953566,0.22937871939244564
440,104,22,34,0.1,0.5,0.79,0.886487232574189,0.5993788819875776,0.79,0.79,0.7079831932773109,0.825822795187637,0.6126334774856018,0.2875353002335917
441,111,21,27,0.1,0.5,0.78,0.8938339920948617,0.575098814229249,0.78,0.78,0.6807065217391304,0.8234624928421455,0.5800725329261309,0.23298794394646866
440,108,22,30,0.1,0.5,0.7833333333333333,0.8886818495514148,0.5848861283643892,0.7833333333333333,0.7833333333333333,0.6899213924761369,0.8231439986103873,0.5935383011985409,0.2539424478173975
449,111,13,27,0.1,0.5,0.7933333333333333,0.9201141853315766,0.5837568228872577,0.7933333333333333,0.7933333333333333,0.7383928571428572,0.8403160433020369,0.591020031223202,0.28260947127300323
434,102,28,36,0.1,0.5,0.7833333333333333,0.867018006148441,0.6001317523056654,0.7833333333333333,0.7833333333333333,0.6861007462686567,0.8149870698492695,0.6130875612611361,0.2730171703704557
434,116,28,22,0.1,0.5,0.76,0.8743961352657006,0.549407114624506,0.76,0.76,0.6145454545454545,0.8057354301572618,0.5458750315364561,0.15045744119110105
420,112,42,26,0.1,0.5,0.7433333333333333,0.8274132630654369,0.5487483530961792,0.7433333333333333,0.7433333333333333,0.5859133126934984,0.7779041888873696,0.5487488035006154,0.12943156497307934
439,105,23,33,0.1,0.5,0.7866666666666666,0.8838484221092917,0.5946734424995295,0.7866666666666666,0.7866666666666666,0.6981355042016807,0.823058077650933,0.6064848025250559,0.27392093942707696
435,113,27,25,0.1,0.5,0.7666666666666667,0.8756571930484974,0.5613589309241483,0.7666666666666667,0.7666666666666666,0.6372824256035935,0.8095396908111864,0.5622720166753518,0.18355928600548024
427,115,35,23,0.1,0.5,0.75,0.851010101010101,0.5454545454545454,0.75,0.75,0.5921873011833567,0.7910602488007155,0.5426457435563867,0.12946554556283704
427,107,35,31,0.1,0.5,0.7633333333333333,0.8472859025032937,0.5744400527009222,0.7633333333333333,0.7633333333333333,0.6346612189308818,0.7965438223482164,0.5806756437514765,0.20024173624881778
431,107,31,31,0.1,0.5,0.77,0.859713281887195,0.5787690570299266,0.77,0.77,0.6505576208178439,0.80496,0.586,0.21780065950764066
431,111,31,27,0.1,0.5,0.7633333333333333,0.8616331011983186,0.5642763034067382,0.7633333333333333,0.7633333333333333,0.6303600967044153,0.8022037021980107,0.5670379705667128,0.1830744671209476
427,101,35,37,0.1,0.5,0.7733333333333333,0.8455072463768115,0.5961791831357048,0.7733333333333333,0.7733333333333333,0.661300505050505,0.8013968253968254,0.6075036075036075,0.24910841667943873
430,114,32,24,0.1,0.5,0.7566666666666667,0.8600991279252148,0.5523244871070958,0.7566666666666667,0.7566666666666667,0.6095063025210083,0.7981756198205953,0.5511467278801417,0.15139169216844411
422,118,40,20,0.1,0.5,0.7366666666666667,0.8365706757011105,0.5291737248258988,0.7366666666666667,0.7366666666666667,0.5574074074074074,0.7782858525373496,0.5221677856408395,0.08184834528985824
444,112,18,26,0.1,0.5,0.7833333333333333,0.9043791956835434,0.5747223790702052,0.7833333333333333,0.7833333333333333,0.6947351209941138,0.8292824398914772,0.5790064552343531,0.24125564473565742
430,116,32,22,0.1,0.5,0.7533333333333333,0.8613175230566535,0.5450781102955016,0.7533333333333333,0.7533333333333333,0.5974765974765974,0.7970138888888889,0.541170634920635,0.13257542475557488
443,101,19,37,0.1,0.5,0.8,0.8944036639688814,0.6134952004517222,0.8,0.8,0.7375262605042017,0.8341169477977496,0.6310795023672399,0.32837838265313596
443,101,19,37,0.1,0.5,0.8,0.8944036639688814,0.6134952004517222,0.8,0.8,0.7375262605042017,0.8341169477977496,0.6310795023672399,0.32837838265313596
434,112,28,26,0.1,0.5,0.7666666666666667,0.8718050065876154,0.5638998682476943,0.7666666666666667,0.7666666666666667,0.6381766381766382,0.8079861111111112,0.5659722222222223,0.18793050816082535
425,119,37,19,0.1,0.5,0.74,0.8469050756007278,0.5287972896668549,0.74,0.74,0.5602678571428572,0.7843520321370746,0.5204033530774119,0.08331988813587032
434,116,28,22,0.1,0.5,0.76,0.8743961352657006,0.549407114624506,0.76,0.76,0.6145454545454545,0.8057354301572618,0.5458750315364561,0.15045744119110105
429,115,33,23,0.1,0.5,0.7533333333333333,0.8574603174603175,0.5476190476190477,0.7533333333333333,0.7533333333333333,0.5996586134453781,0.7954109022838911,0.5449980529195958,0.13777733136192935
438,114,24,24,0.1,0.5,0.77,0.886120835686053,0.5609824957651044,0.77,0.77,0.6467391304347826,0.8154380606986066,0.5609849207864096,0.18919321764074146
430,104,32,34,0.1,0.5,0.7733333333333333,0.8554564276303408,0.5885563711650669,0.7733333333333333,0.7733333333333333,0.6601974804221995,0.8051405622489959,0.5983935742971886,0.23821425260447224
437,115,25,23,0.1,0.5,0.7666666666666667,0.8835497835497835,0.5562770562770563,0.7666666666666667,0.7666666666666667,0.6354166666666666,0.8127632499840938,0.5546223834065025,0.1745949755388324
