tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_weighted,precision_macro,recall_micro,recall_weighted,recall_macro,f1_weighted,f1_macro,matthew
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
72,19,5,4,0.1,0.5,0.76,0.8665612648221344,0.554488989271598,0.76,0.76,0.6178266178266179,0.8025,0.5535714285714286,0.1602529664582001
71,14,6,9,0.1,0.5,0.8,0.8424618859401468,0.6566911349520045,0.8,0.8,0.7176470588235294,0.8161143599740092,0.6751137102014295,0.36934192649102005
71,22,6,1,0.1,0.5,0.72,0.8605759457933371,0.4827780914737436,0.72,0.72,0.4531490015360983,0.7814901960784314,0.45098039215686275,-0.05681068948390229
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
75,18,2,5,0.1,0.5,0.8,0.9210615471485036,0.5957086391869001,0.8,0.8,0.76036866359447,0.8439215686274508,0.6078431372549019,0.3157184218859488
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
68,17,9,6,0.1,0.5,0.74,0.7897797854319593,0.5719932241671372,0.74,0.74,0.6000000000000001,0.7609486679662119,0.5776478232618584,0.16969764190127948
77,18,0,5,0.1,0.5,0.82,0.9608695652173913,0.6086956521739131,0.82,0.82,0.9052631578947368,0.8684385382059802,0.6262458471760797,0.4197634726815944
75,20,2,3,0.1,0.5,0.78,0.9318464144551102,0.5522303783173348,0.78,0.78,0.6947368421052631,0.839202657807309,0.5431893687707641,0.2017045258340129
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
76,17,1,6,0.1,0.5,0.82,0.9361829474872952,0.6239412761151891,0.82,0.82,0.837173579109063,0.8595294117647059,0.6470588235294118,0.4088506997284116
75,20,2,3,0.1,0.5,0.78,0.9318464144551102,0.5522303783173348,0.78,0.78,0.6947368421052631,0.839202657807309,0.5431893687707641,0.2017045258340129
74,15,3,8,0.1,0.5,0.82,0.8935855448898927,0.6544325239977413,0.82,0.82,0.7793667007150153,0.8452586817859674,0.6810772501771793,0.41541932893085964
75,14,2,9,0.1,0.5,0.84,0.9099265951439864,0.6826651609260305,0.84,0.84,0.8304392236976507,0.8624521615875267,0.7165131112686038,0.4913643616421685
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
75,14,2,9,0.1,0.5,0.84,0.9099265951439864,0.6826651609260305,0.84,0.84,0.8304392236976507,0.8624521615875267,0.7165131112686038,0.4913643616421685
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
69,20,8,3,0.1,0.5,0.72,0.8118802936194242,0.5132693393562958,0.72,0.72,0.5240040858018387,0.7592912827781714,0.5038979447200567,0.035694165374315176
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
67,16,10,7,0.1,0.5,0.74,0.7739469226425748,0.5872388481084133,0.74,0.74,0.6094968107725018,0.7546250000000001,0.59375,0.19547251104273416
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
69,14,8,9,0.1,0.5,0.78,0.8102879728966685,0.6437041219649915,0.78,0.78,0.6803685329553508,0.7923749999999999,0.65625,0.3219919356658631
72,15,5,8,0.1,0.5,0.8,0.8587238848108413,0.6414455110107284,0.8,0.8,0.7214854111405835,0.821680216802168,0.6612466124661247,0.353995012169387
76,17,1,6,0.1,0.5,0.82,0.9361829474872952,0.6239412761151891,0.82,0.82,0.837173579109063,0.8595294117647059,0.6470588235294118,0.4088506997284116
71,16,6,7,0.1,0.5,0.78,0.8417730095990966,0.6132128740824393,0.78,0.78,0.6772767462422635,0.8038482384823848,0.6273712737127372,0.2833373251096291
73,22,4,1,0.1,0.5,0.74,0.9028232636928288,0.4957651044607566,0.74,0.74,0.4842105263157894,0.8099667774086379,0.46013289036544847,-0.016354421013568612
74,17,3,6,0.1,0.5,0.8,0.8980237154150197,0.6109542631281761,0.8,0.8,0.73992673992674,0.8354166666666667,0.6279761904761906,0.3263182166739515
70,17,7,6,0.1,0.5,0.76,0.8248221343873519,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626015,0.5934959349593496,0.21267963804987125
69,14,8,9,0.1,0.5,0.78,0.8102879728966685,0.6437041219649915,0.78,0.78,0.6803685329553508,0.7923749999999999,0.65625,0.3219919356658631
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
71,16,6,7,0.1,0.5,0.78,0.8417730095990966,0.6132128740824393,0.78,0.78,0.6772767462422635,0.8038482384823848,0.6273712737127372,0.2833373251096291
71,16,6,7,0.1,0.5,0.78,0.8417730095990966,0.6132128740824393,0.78,0.78,0.6772767462422635,0.8038482384823848,0.6273712737127372,0.2833373251096291
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
77,22,0,1,0.1,0.5,0.78,0.9904347826086957,0.5217391304347826,0.78,0.78,0.8888888888888888,0.8670833333333334,0.47916666666666674,0.18389242812245682
75,18,2,5,0.1,0.5,0.8,0.9210615471485036,0.5957086391869001,0.8,0.8,0.76036866359447,0.8439215686274508,0.6078431372549019,0.3157184218859488
74,11,3,12,0.1,0.5,0.86,0.8951439864483342,0.7413890457368718,0.86,0.86,0.8352941176470589,0.8712800519818064,0.7725795971410007,0.5689862110807606
72,19,5,4,0.1,0.5,0.76,0.8665612648221344,0.554488989271598,0.76,0.76,0.6178266178266179,0.8025,0.5535714285714286,0.1602529664582001
66,19,11,4,0.1,0.5,0.7,0.7546583850931675,0.515527950310559,0.7,0.7,0.5215686274509804,0.7241715399610136,0.5126705653021443,0.03660145217478577
73,20,4,3,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529412,0.5294117647058824,0.12945386620102325
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
77,14,0,9,0.1,0.5,0.86,0.9452173913043478,0.6956521739130435,0.86,0.86,0.9230769230769231,0.8847916666666665,0.7395833333333333,0.5754160919975786
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
71,22,6,1,0.1,0.5,0.72,0.8605759457933371,0.4827780914737436,0.72,0.72,0.4531490015360983,0.7814901960784314,0.45098039215686275,-0.05681068948390229
76,19,1,4,0.1,0.5,0.8,0.9463579898362506,0.5804630152456239,0.8,0.8,0.8,0.8538205980066444,0.584717607973422,0.31073399925780365
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
76,21,1,2,0.1,0.5,0.78,0.9600112930547714,0.5369847543760587,0.78,0.78,0.7250859106529209,0.8519717064544651,0.5137046861184792,0.18248010432931897
72,19,5,4,0.1,0.5,0.76,0.8665612648221344,0.554488989271598,0.76,0.76,0.6178266178266179,0.8025,0.5535714285714286,0.1602529664582001
72,23,5,0,0.1,0.5,0.72,0.8883116883116883,0.4675324675324675,0.72,0.72,0.37894736842105264,0.7953488372093024,0.4186046511627907,-0.12538389443735937
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
68,15,9,8,0.1,0.5,0.76,0.7921174477696217,0.6154714850367025,0.76,0.76,0.6449326718639263,0.7735,0.625,0.25873222335429863
70,17,7,6,0.1,0.5,0.76,0.8248221343873519,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626015,0.5934959349593496,0.21267963804987125
67,14,10,9,0.1,0.5,0.76,0.7791530208921513,0.6307171089779785,0.76,0.76,0.6504223521767382,0.7683905967450272,0.6383363471971067,0.28044803441786176
73,20,4,3,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529412,0.5294117647058824,0.12945386620102325
77,14,0,9,0.1,0.5,0.86,0.9452173913043478,0.6956521739130435,0.86,0.86,0.9230769230769231,0.8847916666666665,0.7395833333333333,0.5754160919975786
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
76,17,1,6,0.1,0.5,0.82,0.9361829474872952,0.6239412761151891,0.82,0.82,0.837173579109063,0.8595294117647059,0.6470588235294118,0.4088506997284116
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
72,15,5,8,0.1,0.5,0.8,0.8587238848108413,0.6414455110107284,0.8,0.8,0.7214854111405835,0.821680216802168,0.6612466124661247,0.353995012169387
67,16,10,7,0.1,0.5,0.74,0.7739469226425748,0.5872388481084133,0.74,0.74,0.6094968107725018,0.7546250000000001,0.59375,0.19547251104273416
70,21,7,2,0.1,0.5,0.72,0.8350988142292489,0.4980237154150198,0.72,0.72,0.49572649572649574,0.7695833333333333,0.47916666666666663,-0.005812283757551299
75,18,2,5,0.1,0.5,0.8,0.9210615471485036,0.5957086391869001,0.8,0.8,0.76036866359447,0.8439215686274508,0.6078431372549019,0.3157184218859488
76,13,1,10,0.1,0.5,0.86,0.9262676453980803,0.7108977978543196,0.86,0.86,0.881511746680286,0.8796456413890857,0.7519489723600283,0.5673093943534774
75,18,2,5,0.1,0.5,0.8,0.9210615471485036,0.5957086391869001,0.8,0.8,0.76036866359447,0.8439215686274508,0.6078431372549019,0.3157184218859488
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
71,18,6,5,0.1,0.5,0.76,0.8445623941276115,0.5697346132128741,0.76,0.76,0.6261491317671093,0.7936782423812899,0.5747696669029058,0.18758423079693295
69,18,8,5,0.1,0.5,0.74,0.8078712591756069,0.5567476002258611,0.74,0.74,0.5888594164456233,0.7681842818428184,0.559620596205962,0.14202195099011336
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
71,20,6,3,0.1,0.5,0.74,0.8508300395256917,0.5262563523433088,0.74,0.74,0.5567765567765568,0.7860416666666665,0.5163690476190476,0.0772203413503244
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
72,15,5,8,0.1,0.5,0.8,0.8587238848108413,0.6414455110107284,0.8,0.8,0.7214854111405835,0.821680216802168,0.6612466124661247,0.353995012169387
66,21,11,2,0.1,0.5,0.68,0.7570186335403727,0.4720496894409938,0.68,0.68,0.4562334217506631,0.7146883468834688,0.4579945799457995,-0.06995111018916031
68,17,9,6,0.1,0.5,0.74,0.7897797854319593,0.5719932241671372,0.74,0.74,0.6000000000000001,0.7609486679662119,0.5776478232618584,0.16969764190127948
76,13,1,10,0.1,0.5,0.86,0.9262676453980803,0.7108977978543196,0.86,0.86,0.881511746680286,0.8796456413890857,0.7519489723600283,0.5673093943534774
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
74,13,3,10,0.1,0.5,0.84,0.8926256352343309,0.6979107848673066,0.84,0.84,0.8099027409372237,0.8573441734417344,0.7289972899728996,0.4953103862889028
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
73,22,4,1,0.1,0.5,0.74,0.9028232636928288,0.4957651044607566,0.74,0.74,0.4842105263157894,0.8099667774086379,0.46013289036544847,-0.016354421013568612
70,17,7,6,0.1,0.5,0.76,0.8248221343873519,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626015,0.5934959349593496,0.21267963804987125
69,20,8,3,0.1,0.5,0.72,0.8118802936194242,0.5132693393562958,0.72,0.72,0.5240040858018387,0.7592912827781714,0.5038979447200567,0.035694165374315176
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
71,18,6,5,0.1,0.5,0.76,0.8445623941276115,0.5697346132128741,0.76,0.76,0.6261491317671093,0.7936782423812899,0.5747696669029058,0.18758423079693295
76,21,1,2,0.1,0.5,0.78,0.9600112930547714,0.5369847543760587,0.78,0.78,0.7250859106529209,0.8519717064544651,0.5137046861184792,0.18248010432931897
74,17,3,6,0.1,0.5,0.8,0.8980237154150197,0.6109542631281761,0.8,0.8,0.73992673992674,0.8354166666666667,0.6279761904761906,0.3263182166739515
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
76,17,1,6,0.1,0.5,0.82,0.9361829474872952,0.6239412761151891,0.82,0.82,0.837173579109063,0.8595294117647059,0.6470588235294118,0.4088506997284116
74,15,3,8,0.1,0.5,0.82,0.8935855448898927,0.6544325239977413,0.82,0.82,0.7793667007150153,0.8452586817859674,0.6810772501771793,0.41541932893085964
71,22,6,1,0.1,0.5,0.72,0.8605759457933371,0.4827780914737436,0.72,0.72,0.4531490015360983,0.7814901960784314,0.45098039215686275,-0.05681068948390229
73,20,4,3,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529412,0.5294117647058824,0.12945386620102325
72,15,5,8,0.1,0.5,0.8,0.8587238848108413,0.6414455110107284,0.8,0.8,0.7214854111405835,0.821680216802168,0.6612466124661247,0.353995012169387
69,18,8,5,0.1,0.5,0.74,0.8078712591756069,0.5567476002258611,0.74,0.74,0.5888594164456233,0.7681842818428184,0.559620596205962,0.14202195099011336
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
76,17,1,6,0.1,0.5,0.82,0.9361829474872952,0.6239412761151891,0.82,0.82,0.837173579109063,0.8595294117647059,0.6470588235294118,0.4088506997284116
73,22,4,1,0.1,0.5,0.74,0.9028232636928288,0.4957651044607566,0.74,0.74,0.4842105263157894,0.8099667774086379,0.46013289036544847,-0.016354421013568612
74,15,3,8,0.1,0.5,0.82,0.8935855448898927,0.6544325239977413,0.82,0.82,0.7793667007150153,0.8452586817859674,0.6810772501771793,0.41541932893085964
74,19,3,4,0.1,0.5,0.78,0.905940146809712,0.567476002258611,0.78,0.78,0.6835637480798771,0.8283137254901962,0.5686274509803922,0.22258614404348603
69,16,8,7,0.1,0.5,0.76,0.8073404856013551,0.6002258610954263,0.76,0.76,0.6392156862745098,0.7793372319688109,0.6101364522417153,0.23624573676452634
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
73,22,4,1,0.1,0.5,0.74,0.9028232636928288,0.4957651044607566,0.74,0.74,0.4842105263157894,0.8099667774086379,0.46013289036544847,-0.016354421013568612
73,20,4,3,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529412,0.5294117647058824,0.12945386620102325
75,18,2,5,0.1,0.5,0.8,0.9210615471485036,0.5957086391869001,0.8,0.8,0.76036866359447,0.8439215686274508,0.6078431372549019,0.3157184218859488
76,17,1,6,0.1,0.5,0.82,0.9361829474872952,0.6239412761151891,0.82,0.82,0.837173579109063,0.8595294117647059,0.6470588235294118,0.4088506997284116
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
73,18,4,5,0.1,0.5,0.78,0.882292490118577,0.5827216261998871,0.78,0.78,0.6788766788766789,0.8189583333333332,0.5907738095238095,0.2432855915660758
70,17,7,6,0.1,0.5,0.76,0.8248221343873519,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626015,0.5934959349593496,0.21267963804987125
75,18,2,5,0.1,0.5,0.8,0.9210615471485036,0.5957086391869001,0.8,0.8,0.76036866359447,0.8439215686274508,0.6078431372549019,0.3157184218859488
69,16,8,7,0.1,0.5,0.76,0.8073404856013551,0.6002258610954263,0.76,0.76,0.6392156862745098,0.7793372319688109,0.6101364522417153,0.23624573676452634
71,18,6,5,0.1,0.5,0.76,0.8445623941276115,0.5697346132128741,0.76,0.76,0.6261491317671093,0.7936782423812899,0.5747696669029058,0.18758423079693295
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
73,14,4,9,0.1,0.5,0.82,0.875674760022586,0.6696781479390175,0.82,0.82,0.7656940760389036,0.8395121951219511,0.6951219512195121,0.4246526992291449
71,20,6,3,0.1,0.5,0.74,0.8508300395256917,0.5262563523433088,0.74,0.74,0.5567765567765568,0.7860416666666665,0.5163690476190476,0.0772203413503244
72,15,5,8,0.1,0.5,0.8,0.8587238848108413,0.6414455110107284,0.8,0.8,0.7214854111405835,0.821680216802168,0.6612466124661247,0.353995012169387
72,21,5,2,0.1,0.5,0.74,0.8756973461321287,0.5110107284020328,0.74,0.74,0.5299539170506913,0.7970980392156862,0.4901960784313725,0.03632158835856048
71,18,6,5,0.1,0.5,0.76,0.8445623941276115,0.5697346132128741,0.76,0.76,0.6261491317671093,0.7936782423812899,0.5747696669029058,0.18758423079693295
77,22,0,1,0.1,0.5,0.78,0.9904347826086957,0.5217391304347826,0.78,0.78,0.8888888888888888,0.8670833333333334,0.47916666666666674,0.18389242812245682
77,16,0,7,0.1,0.5,0.84,0.951304347826087,0.6521739130434783,0.84,0.84,0.913978494623656,0.8751372549019608,0.6862745098039216,0.5019829775708744
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
71,22,6,1,0.1,0.5,0.72,0.8605759457933371,0.4827780914737436,0.72,0.72,0.4531490015360983,0.7814901960784314,0.45098039215686275,-0.05681068948390229
70,17,7,6,0.1,0.5,0.76,0.8248221343873519,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626015,0.5934959349593496,0.21267963804987125
75,20,2,3,0.1,0.5,0.78,0.9318464144551102,0.5522303783173348,0.78,0.78,0.6947368421052631,0.839202657807309,0.5431893687707641,0.2017045258340129
74,21,3,2,0.1,0.5,0.76,0.9173348390739696,0.5239977413890458,0.76,0.76,0.5894736842105264,0.8245847176079734,0.5016611295681063,0.09267505241022214
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
69,18,8,5,0.1,0.5,0.74,0.8078712591756069,0.5567476002258611,0.74,0.74,0.5888594164456233,0.7681842818428184,0.559620596205962,0.14202195099011336
71,12,6,11,0.1,0.5,0.82,0.8466290231507623,0.7001693958215698,0.82,0.82,0.7512402551381998,0.8301249999999999,0.71875,0.448511360288992
69,16,8,7,0.1,0.5,0.76,0.8073404856013551,0.6002258610954263,0.76,0.76,0.6392156862745098,0.7793372319688109,0.6101364522417153,0.23624573676452634
73,20,4,3,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529412,0.5294117647058824,0.12945386620102325
70,17,7,6,0.1,0.5,0.76,0.8248221343873519,0.5849802371541502,0.76,0.76,0.6330680813439434,0.7860162601626015,0.5934959349593496,0.21267963804987125
76,13,1,10,0.1,0.5,0.86,0.9262676453980803,0.7108977978543196,0.86,0.86,0.881511746680286,0.8796456413890857,0.7519489723600283,0.5673093943534774
72,21,5,2,0.1,0.5,0.74,0.8756973461321287,0.5110107284020328,0.74,0.74,0.5299539170506913,0.7970980392156862,0.4901960784313725,0.03632158835856048
72,13,5,10,0.1,0.5,0.82,0.8600225861095425,0.6849237718802936,0.82,0.82,0.7568627450980392,0.8345029239766082,0.7076023391812865,0.4358900213542669
74,21,3,2,0.1,0.5,0.76,0.9173348390739696,0.5239977413890458,0.76,0.76,0.5894736842105264,0.8245847176079734,0.5016611295681063,0.09267505241022214
73,20,4,3,0.1,0.5,0.76,0.8908187464709204,0.5392433653303218,0.76,0.76,0.6067588325652842,0.8127058823529412,0.5294117647058824,0.12945386620102325
69,16,8,7,0.1,0.5,0.76,0.8073404856013551,0.6002258610954263,0.76,0.76,0.6392156862745098,0.7793372319688109,0.6101364522417153,0.23624573676452634
71,18,6,5,0.1,0.5,0.76,0.8445623941276115,0.5697346132128741,0.76,0.76,0.6261491317671093,0.7936782423812899,0.5747696669029058,0.18758423079693295
76,21,1,2,0.1,0.5,0.78,0.9600112930547714,0.5369847543760587,0.78,0.78,0.7250859106529209,0.8519717064544651,0.5137046861184792,0.18248010432931897
75,14,2,9,0.1,0.5,0.84,0.9099265951439864,0.6826651609260305,0.84,0.84,0.8304392236976507,0.8624521615875267,0.7165131112686038,0.4913643616421685
73,12,4,11,0.1,0.5,0.84,0.8775832862789384,0.7131564088085827,0.84,0.84,0.796078431372549,0.8528914879792073,0.7400909681611436,0.5024381162175138
76,15,1,8,0.1,0.5,0.84,0.929486166007905,0.6674195369847544,0.84,0.84,0.8620268620268621,0.8683333333333334,0.7023809523809524,0.4923834668897029
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
74,17,3,6,0.1,0.5,0.8,0.8980237154150197,0.6109542631281761,0.8,0.8,0.73992673992674,0.8354166666666667,0.6279761904761906,0.3263182166739515
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
67,20,10,3,0.1,0.5,0.7,0.7739695087521175,0.5002823263692828,0.7,0.7,0.5004420866489832,0.732520325203252,0.49186991869918695,0.0007065768705975788
74,21,3,2,0.1,0.5,0.76,0.9173348390739696,0.5239977413890458,0.76,0.76,0.5894736842105264,0.8245847176079734,0.5016611295681063,0.09267505241022214
75,16,2,7,0.1,0.5,0.82,0.9137549407114625,0.6391869000564653,0.82,0.82,0.800976800976801,0.851875,0.6651785714285714,0.4093508417818272
75,14,2,9,0.1,0.5,0.84,0.9099265951439864,0.6826651609260305,0.84,0.84,0.8304392236976507,0.8624521615875267,0.7165131112686038,0.4913643616421685
72,17,5,6,0.1,0.5,0.78,0.8609034443817052,0.5979672501411631,0.78,0.78,0.6772216547497446,0.8108717221828491,0.6102055279943303,0.26352926350824185
71,14,6,9,0.1,0.5,0.8,0.8424618859401468,0.6566911349520045,0.8,0.8,0.7176470588235294,0.8161143599740092,0.6751137102014295,0.36934192649102005
72,23,5,0,0.1,0.5,0.72,0.8883116883116883,0.4675324675324675,0.72,0.72,0.37894736842105264,0.7953488372093024,0.4186046511627907,-0.12538389443735937
71,20,6,3,0.1,0.5,0.74,0.8508300395256917,0.5262563523433088,0.74,0.74,0.5567765567765568,0.7860416666666665,0.5163690476190476,0.0772203413503244
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
76,13,1,10,0.1,0.5,0.86,0.9262676453980803,0.7108977978543196,0.86,0.86,0.881511746680286,0.8796456413890857,0.7519489723600283,0.5673093943534774
76,21,1,2,0.1,0.5,0.78,0.9600112930547714,0.5369847543760587,0.78,0.78,0.7250859106529209,0.8519717064544651,0.5137046861184792,0.18248010432931897
70,19,7,4,0.1,0.5,0.74,0.8282213438735178,0.541501976284585,0.74,0.74,0.575076608784474,0.7764847625797308,0.5393338058114812,0.11163919808562407
71,16,6,7,0.1,0.5,0.78,0.8417730095990966,0.6132128740824393,0.78,0.78,0.6772767462422635,0.8038482384823848,0.6273712737127372,0.2833373251096291
70,21,7,2,0.1,0.5,0.72,0.8350988142292489,0.4980237154150198,0.72,0.72,0.49572649572649574,0.7695833333333333,0.47916666666666663,-0.005812283757551299
71,16,6,7,0.1,0.5,0.78,0.8417730095990966,0.6132128740824393,0.78,0.78,0.6772767462422635,0.8038482384823848,0.6273712737127372,0.2833373251096291
72,23,5,0,0.1,0.5,0.72,0.8883116883116883,0.4675324675324675,0.72,0.72,0.37894736842105264,0.7953488372093024,0.4186046511627907,-0.12538389443735937
73,16,4,7,0.1,0.5,0.8,0.8772444946357989,0.6261998870694523,0.8,0.8,0.7282941777323799,0.8280652019844083,0.6456413890857547,0.3394742962195507
67,16,10,7,0.1,0.5,0.74,0.7739469226425748,0.5872388481084133,0.74,0.74,0.6094968107725018,0.7546250000000001,0.59375,0.19547251104273416
74,15,0,11,0.1,0.75,0.85,0.9365384615384617,0.7115384615384616,0.85,0.85,0.9157303370786517,0.8735035649146077,0.7512850273586469,0.5931035522418796
67,16,7,10,0.1,0.75,0.77,0.8168711018711018,0.645010395010395,0.77,0.77,0.6977321048901488,0.7874774107539622,0.6593097318915716,0.33866331738974825
72,19,2,7,0.1,0.75,0.79,0.9096361746361746,0.6211018711018711,0.79,0.79,0.7844932844932845,0.830181818181818,0.6363636363636364,0.3712286037904605
70,19,4,7,0.1,0.75,0.77,0.8715072765072766,0.6075883575883576,0.77,0.77,0.7114402451481103,0.8060387995357321,0.6186370419499254,0.30165217521884297
67,10,7,16,0.1,0.75,0.83,0.8387006237006237,0.7603950103950103,0.83,0.83,0.7828910220214568,0.8335153399107987,0.7702392215164211,0.5428200829738427
74,11,0,15,0.1,0.75,0.89,0.9365384615384617,0.7884615384615384,0.89,0.89,0.9352941176470588,0.9009510661144347,0.8312624635680319,0.7087047646509187
70,19,4,7,0.1,0.75,0.77,0.8715072765072766,0.6075883575883576,0.77,0.77,0.7114402451481103,0.8060387995357321,0.6186370419499254,0.30165217521884297
